model	ndcg@10	time_per_doc
trees_300_leaves_8	0.2835586	4.21652e-06
trees_300_leaves_8	0.8435577	4.21652e-06
trees_300_leaves_8	0.6953137	4.21652e-06
trees_300_leaves_8	0.8318947	4.21652e-06
trees_300_leaves_8	0.8783281	4.21652e-06
trees_300_leaves_8	0.6485201	4.21652e-06
trees_300_leaves_8	0.6547313	4.21652e-06
trees_300_leaves_8	0.5128136	4.21652e-06
trees_300_leaves_8	0.39475015	4.21652e-06
trees_300_leaves_8	0.498082	4.21652e-06
trees_300_leaves_8	0.32166496	4.21652e-06
trees_300_leaves_8	0.7468617	4.21652e-06
trees_300_leaves_8	0.5981589	4.21652e-06
trees_300_leaves_8	0.47477707	4.21652e-06
trees_300_leaves_8	0.2921236	4.21652e-06
trees_300_leaves_8	0.42010465	4.21652e-06
trees_300_leaves_8	0.522475	4.21652e-06
trees_300_leaves_8	0.18795161	4.21652e-06
trees_300_leaves_8	0.26231715	4.21652e-06
trees_300_leaves_8	0.47339988	4.21652e-06
trees_300_leaves_8	0.6144605	4.21652e-06
trees_300_leaves_8	0.5919984	4.21652e-06
trees_300_leaves_8	0.6448174	4.21652e-06
trees_300_leaves_8	0.3358873	4.21652e-06
trees_300_leaves_8	0.31859493	4.21652e-06
trees_300_leaves_8	0.5295681	4.21652e-06
trees_300_leaves_8	0.5558898	4.21652e-06
trees_300_leaves_8	0.65848464	4.21652e-06
trees_300_leaves_8	0.5146381	4.21652e-06
trees_300_leaves_8	0.17034964	4.21652e-06
trees_300_leaves_8	0.7812918	4.21652e-06
trees_300_leaves_8	0.5681079	4.21652e-06
trees_300_leaves_8	0.43625453	4.21652e-06
trees_300_leaves_8	0.35961345	4.21652e-06
trees_300_leaves_8	0.6164891	4.21652e-06
trees_300_leaves_8	0.51321214	4.21652e-06
trees_300_leaves_8	0.8232274	4.21652e-06
trees_300_leaves_8	0.8163386	4.21652e-06
trees_300_leaves_8	0.48675773	4.21652e-06
trees_300_leaves_8	0.7057088	4.21652e-06
trees_300_leaves_8	0.5361922	4.21652e-06
trees_300_leaves_8	0.26406813	4.21652e-06
trees_300_leaves_8	0.089814484	4.21652e-06
trees_300_leaves_8	0.4418944	4.21652e-06
trees_300_leaves_8	0.49812344	4.21652e-06
trees_300_leaves_8	0.5329975	4.21652e-06
trees_300_leaves_8	0.7184757	4.21652e-06
trees_300_leaves_8	0.6869203	4.21652e-06
trees_300_leaves_8	0.48587987	4.21652e-06
trees_300_leaves_8	0.6302604	4.21652e-06
trees_300_leaves_8	0.617764	4.21652e-06
trees_300_leaves_8	0.64724857	4.21652e-06
trees_300_leaves_8	0.72346	4.21652e-06
trees_300_leaves_8	0.22720629	4.21652e-06
trees_300_leaves_8	0.5569418	4.21652e-06
trees_300_leaves_8	0.76184046	4.21652e-06
trees_300_leaves_8	0.6943183	4.21652e-06
trees_300_leaves_8	0.33333334	4.21652e-06
trees_300_leaves_8	0.57755756	4.21652e-06
trees_300_leaves_8	0.0	4.21652e-06
trees_300_leaves_8	0.2533757	4.21652e-06
trees_300_leaves_8	0.8246524	4.21652e-06
trees_300_leaves_8	0.74723107	4.21652e-06
trees_300_leaves_8	0.64295757	4.21652e-06
trees_300_leaves_8	0.46532446	4.21652e-06
trees_300_leaves_8	0.6482959	4.21652e-06
trees_300_leaves_8	0.7037437	4.21652e-06
trees_300_leaves_8	0.44017115	4.21652e-06
trees_300_leaves_8	0.4097041	4.21652e-06
trees_300_leaves_8	0.46695614	4.21652e-06
trees_300_leaves_8	0.50678366	4.21652e-06
trees_300_leaves_8	0.71319693	4.21652e-06
