model	ndcg@10	time_per_doc
trees_300_leaves_32	0.34046596	1.12954e-05
trees_300_leaves_32	0.8223067	1.12954e-05
trees_300_leaves_32	0.6944045	1.12954e-05
trees_300_leaves_32	0.8253885	1.12954e-05
trees_300_leaves_32	0.9072032	1.12954e-05
trees_300_leaves_32	0.75117	1.12954e-05
trees_300_leaves_32	0.606944	1.12954e-05
trees_300_leaves_32	0.4508724	1.12954e-05
trees_300_leaves_32	0.3826029	1.12954e-05
trees_300_leaves_32	0.45014173	1.12954e-05
trees_300_leaves_32	0.27286118	1.12954e-05
trees_300_leaves_32	0.7468617	1.12954e-05
trees_300_leaves_32	0.6203616	1.12954e-05
trees_300_leaves_32	0.5954013	1.12954e-05
trees_300_leaves_32	0.29083517	1.12954e-05
trees_300_leaves_32	0.39476255	1.12954e-05
trees_300_leaves_32	0.4343996	1.12954e-05
trees_300_leaves_32	0.27215335	1.12954e-05
trees_300_leaves_32	0.26973072	1.12954e-05
trees_300_leaves_32	0.4474391	1.12954e-05
trees_300_leaves_32	0.6698587	1.12954e-05
trees_300_leaves_32	0.6243984	1.12954e-05
trees_300_leaves_32	0.6465377	1.12954e-05
trees_300_leaves_32	0.33577394	1.12954e-05
trees_300_leaves_32	0.41799495	1.12954e-05
trees_300_leaves_32	0.5379882	1.12954e-05
trees_300_leaves_32	0.44115424	1.12954e-05
trees_300_leaves_32	0.70608234	1.12954e-05
trees_300_leaves_32	0.48923236	1.12954e-05
trees_300_leaves_32	0.3406993	1.12954e-05
trees_300_leaves_32	0.7791738	1.12954e-05
trees_300_leaves_32	0.4770672	1.12954e-05
trees_300_leaves_32	0.39826873	1.12954e-05
trees_300_leaves_32	0.21152624	1.12954e-05
trees_300_leaves_32	0.6100715	1.12954e-05
trees_300_leaves_32	0.4459819	1.12954e-05
trees_300_leaves_32	0.8513806	1.12954e-05
trees_300_leaves_32	0.74317473	1.12954e-05
trees_300_leaves_32	0.6258084	1.12954e-05
trees_300_leaves_32	0.6820669	1.12954e-05
trees_300_leaves_32	0.4515462	1.12954e-05
trees_300_leaves_32	0.23719771	1.12954e-05
trees_300_leaves_32	0.09772702	1.12954e-05
trees_300_leaves_32	0.4163133	1.12954e-05
trees_300_leaves_32	0.46569982	1.12954e-05
trees_300_leaves_32	0.5580721	1.12954e-05
trees_300_leaves_32	0.7154346	1.12954e-05
