model	ndcg@10	time_per_doc
200x100x100x50	0.3023907	1.0107e-05
200x100x100x50	0.6023038	1.00613e-05
200x100x100x50	0.1486897	9.93809e-06
200x100x100x50	0.18644388	1.47633e-05
200x100x100x50	0.7068128	9.574589999999999e-06
200x100x100x50	0.04936815	1.1022300000000001e-05
200x100x100x50	0.2600021	1.02716e-05
200x100x100x50	0.7118548	8.451920000000001e-06
200x100x100x50	0.8863948	8.47903e-06
200x100x100x50	0.3585336	1.41187e-05
200x100x100x50	0.3051344	1.09628e-05
200x100x100x50	0.73183835	1.02733e-05
200x100x100x50	0.42354703	8.21531e-06
200x100x100x50	0.71671206	9.6297e-06
200x100x100x50	0.15045871	9.81964e-06
200x100x100x50	0.0	1.1807799999999999e-05
200x100x100x50	0.46632195	9.25385e-06
200x100x100x50	0.38359421	1.07956e-05
200x100x100x50	0.60526025	5.467800000000001e-05
200x100x100x50	0.24173626	8.28885e-06
200x100x100x50	0.5998238	9.29309e-06
200x100x100x50	0.4589753	1.02477e-05
200x100x100x50	0.7061832	1.34785e-05
200x100x100x50	0.18829793	1.1589400000000001e-05
200x100x100x50	0.30622315	9.74572e-06
200x100x100x50	0.12216524	8.42086e-06
200x100x100x50	0.2537725	9.38328e-06
200x100x100x50	0.6202881	1.28527e-05
200x100x100x50	0.22009037	8.69552e-06
200x100x100x50	0.37855476	1.05843e-05
200x100x100x50	0.54670984	1.1133399999999999e-05
200x100x100x50	0.753458	1.14293e-05
200x100x100x50	0.8453215	8.89909e-06
200x100x100x50	0.2538653	1.41494e-05
200x100x100x50	0.81956583	1.53083e-05
200x100x100x50	0.23495491	9.33436e-06
200x100x100x50	1.0	3.45803e-05
200x100x100x50	0.07336392	1.13069e-05
200x100x100x50	0.4518276	8.168180000000001e-06
200x100x100x50	0.6067409	1.49091e-05
200x100x100x50	0.6329222	1.38398e-05
200x100x100x50	0.1646682	9.288330000000001e-06
200x100x100x50	0.43380323	1.4377200000000002e-05
200x100x100x50	0.53769636	9.14934e-06
200x100x100x50	0.3758356	8.69972e-06
200x100x100x50	0.26745692	1.0562800000000002e-05
200x100x100x50	0.8299721	1.01633e-05
200x100x100x50	0.34238386	1.09612e-05
200x100x100x50	0.50435495	9.77906e-06
200x100x100x50	0.59396243	1.43366e-05
200x100x100x50	0.2276784	1.1512800000000001e-05
200x100x100x50	0.39639187	8.89367e-06
200x100x100x50	0.3927796	9.26442e-06
200x100x100x50	0.2817561	8.42176e-06
200x100x100x50	0.38149542	8.31369e-06
200x100x100x50	0.5333577	9.23837e-06
200x100x100x50	0.3825051	1.00703e-05
200x100x100x50	0.5401201	1.57547e-05
200x100x100x50	0.7862378	1.01504e-05
200x100x100x50	0.5423076	9.8664e-06
200x100x100x50	0.24332637	9.08313e-06
200x100x100x50	0.6551823	1.41276e-05
200x100x100x50	0.5577598	8.60864e-06
200x100x100x50	0.5911631	1.47073e-05
200x100x100x50	0.34159872	1.32218e-05
200x100x100x50	0.35266373	9.08203e-06
200x100x100x50	0.8942798	1.12852e-05
200x100x100x50	0.41130456	9.893e-06
200x100x100x50	0.92663604	1.0940300000000001e-05
200x100x100x50	0.39194244	1.2644e-05
200x100x100x50	0.4208402	1.1008899999999999e-05
200x100x100x50	0.4904738	1.30644e-05
200x100x100x50	0.52479774	8.76541e-06
200x100x100x50	0.77877086	9.81086e-06
200x100x100x50	0.68379986	1.00081e-05
200x100x100x50	0.5489774	9.51809e-06
200x100x100x50	0.5674561	1.0381100000000001e-05
200x100x100x50	0.72079885	8.5866e-06
200x100x100x50	0.20160441	9.07203e-06
200x100x100x50	0.32027784	9.02417e-06
200x100x100x50	0.76666206	1.5625599999999998e-05
200x100x100x50	0.47756377	1.57798e-05
200x100x100x50	0.6391981	1.1321300000000001e-05
200x100x100x50	0.4329243	1.33083e-05
200x100x100x50	0.75191087	8.36792e-06
200x100x100x50	0.69035816	9.84241e-06
200x100x100x50	0.9259123	9.588729999999999e-06
200x100x100x50	0.46021894	1.03996e-05
200x100x100x50	0.7524642	1.16828e-05
200x100x100x50	0.7277907	1.12591e-05
200x100x100x50	0.20624316	8.48501e-06
200x100x100x50	1.0	9.81964e-06
200x100x100x50	0.7608136	1.0071300000000001e-05
200x100x100x50	0.806458	9.328769999999999e-06
200x100x100x50	0.5804029	8.2405e-06
200x100x100x50	0.498905	1.3161e-05
200x100x100x50	0.1815418	1.3750500000000002e-05
200x100x100x50	0.24702008	9.76146e-06
200x100x100x50	0.39181963	9.45524e-06
200x100x100x50	0.42076448	1.1770499999999999e-05
200x100x100x50	0.68928695	1.48021e-05
200x100x100x50	0.38364914	1.0365500000000001e-05
200x100x100x50	0.38210192	9.01295e-06
200x100x100x50	0.2836158	1.4798800000000001e-05
200x100x100x50	0.8394083	1.40324e-05
200x100x100x50	0.24977817	1.4700500000000001e-05
200x100x100x50	0.7091144	9.79715e-06
200x100x100x50	0.4120262	9.50644e-06
200x100x100x50	0.8560429	1.31836e-05
200x100x100x50	0.6004039	9.35497e-06
200x100x100x50	0.58155113	1.4160500000000001e-05
200x100x100x50	0.21446715	9.61865e-06
200x100x100x50	0.7453191	8.22301e-06
200x100x100x50	0.883792	9.27246e-06
200x100x100x50	0.74799365	1.22598e-05
200x100x100x50	0.8386374	1.12849e-05
200x100x100x50	1.0	9.64357e-06
