model	ndcg@10	time_per_doc
trees_878_leaves_64	0.34046596	8.10892e-05
trees_878_leaves_64	0.81835014	8.10892e-05
trees_878_leaves_64	0.73073286	8.10892e-05
trees_878_leaves_64	0.78932935	8.10892e-05
trees_878_leaves_64	0.90348667	8.10892e-05
trees_878_leaves_64	0.7399872	8.10892e-05
trees_878_leaves_64	0.6862223	8.10892e-05
trees_878_leaves_64	0.46464503	8.10892e-05
trees_878_leaves_64	0.40099886	8.10892e-05
trees_878_leaves_64	0.47746205	8.10892e-05
trees_878_leaves_64	0.28425106	8.10892e-05
trees_878_leaves_64	0.7468617	8.10892e-05
trees_878_leaves_64	0.6291463	8.10892e-05
trees_878_leaves_64	0.50141615	8.10892e-05
trees_878_leaves_64	0.29503945	8.10892e-05
trees_878_leaves_64	0.4579548	8.10892e-05
trees_878_leaves_64	0.4216021	8.10892e-05
trees_878_leaves_64	0.24968909	8.10892e-05
trees_878_leaves_64	0.28942475	8.10892e-05
trees_878_leaves_64	0.438533	8.10892e-05
trees_878_leaves_64	0.67801356	8.10892e-05
trees_878_leaves_64	0.62496614	8.10892e-05
trees_878_leaves_64	0.6699151	8.10892e-05
trees_878_leaves_64	0.3187429	8.10892e-05
trees_878_leaves_64	0.4169061	8.10892e-05
trees_878_leaves_64	0.5228548	8.10892e-05
trees_878_leaves_64	0.5807666	8.10892e-05
trees_878_leaves_64	0.72805756	8.10892e-05
trees_878_leaves_64	0.4690712	8.10892e-05
trees_878_leaves_64	0.21495733	8.10892e-05
trees_878_leaves_64	0.7791738	8.10892e-05
trees_878_leaves_64	0.6451299	8.10892e-05
trees_878_leaves_64	0.37178776	8.10892e-05
trees_878_leaves_64	0.18835078	8.10892e-05
trees_878_leaves_64	0.63583636	8.10892e-05
trees_878_leaves_64	0.5079477	8.10892e-05
trees_878_leaves_64	0.8523266	8.10892e-05
trees_878_leaves_64	0.7279304	8.10892e-05
trees_878_leaves_64	0.7952686	8.10892e-05
trees_878_leaves_64	0.70726687	8.10892e-05
trees_878_leaves_64	0.4906581	8.10892e-05
trees_878_leaves_64	0.3065736	8.10892e-05
trees_878_leaves_64	0.15479675	8.10892e-05
trees_878_leaves_64	0.47696298	8.10892e-05
trees_878_leaves_64	0.48293093	8.10892e-05
trees_878_leaves_64	0.5576043	8.10892e-05
trees_878_leaves_64	0.6953205	8.10892e-05
trees_878_leaves_64	0.6932167	8.10892e-05
trees_878_leaves_64	0.4556149	8.10892e-05
trees_878_leaves_64	0.635688	8.10892e-05
trees_878_leaves_64	0.5192203	8.10892e-05
trees_878_leaves_64	0.7233841	8.10892e-05
trees_878_leaves_64	0.81660855	8.10892e-05
trees_878_leaves_64	0.3237097	8.10892e-05
trees_878_leaves_64	0.5369241	8.10892e-05
trees_878_leaves_64	0.74073046	8.10892e-05
trees_878_leaves_64	0.69666237	8.10892e-05
trees_878_leaves_64	0.63092977	8.10892e-05
trees_878_leaves_64	0.5964388	8.10892e-05
