model	ndcg@10	time_per_doc
trees_500_leaves_64	0.31383884	4.9178099999999996e-05
trees_500_leaves_64	0.8518427	4.9178099999999996e-05
trees_500_leaves_64	0.65767276	4.9178099999999996e-05
trees_500_leaves_64	0.8011518	4.9178099999999996e-05
trees_500_leaves_64	0.88523936	4.9178099999999996e-05
trees_500_leaves_64	0.74912125	4.9178099999999996e-05
trees_500_leaves_64	0.71281576	4.9178099999999996e-05
trees_500_leaves_64	0.4599983	4.9178099999999996e-05
trees_500_leaves_64	0.28884414	4.9178099999999996e-05
trees_500_leaves_64	0.4975519	4.9178099999999996e-05
trees_500_leaves_64	0.32247815	4.9178099999999996e-05
trees_500_leaves_64	0.7304835	4.9178099999999996e-05
trees_500_leaves_64	0.56319785	4.9178099999999996e-05
trees_500_leaves_64	0.60159916	4.9178099999999996e-05
trees_500_leaves_64	0.22350752	4.9178099999999996e-05
trees_500_leaves_64	0.39821678	4.9178099999999996e-05
trees_500_leaves_64	0.48268297	4.9178099999999996e-05
trees_500_leaves_64	0.30863717	4.9178099999999996e-05
trees_500_leaves_64	0.2952305	4.9178099999999996e-05
trees_500_leaves_64	0.4120523	4.9178099999999996e-05
trees_500_leaves_64	0.68344235	4.9178099999999996e-05
trees_500_leaves_64	0.69647765	4.9178099999999996e-05
trees_500_leaves_64	0.6224553	4.9178099999999996e-05
trees_500_leaves_64	0.30342212	4.9178099999999996e-05
trees_500_leaves_64	0.4550345	4.9178099999999996e-05
trees_500_leaves_64	0.5245098	4.9178099999999996e-05
trees_500_leaves_64	0.631102	4.9178099999999996e-05
trees_500_leaves_64	0.69987774	4.9178099999999996e-05
trees_500_leaves_64	0.44723493	4.9178099999999996e-05
trees_500_leaves_64	0.21495733	4.9178099999999996e-05
trees_500_leaves_64	0.7848489	4.9178099999999996e-05
trees_500_leaves_64	0.54259914	4.9178099999999996e-05
trees_500_leaves_64	0.4216354	4.9178099999999996e-05
trees_500_leaves_64	0.36374328	4.9178099999999996e-05
trees_500_leaves_64	0.6185192	4.9178099999999996e-05
trees_500_leaves_64	0.56188744	4.9178099999999996e-05
trees_500_leaves_64	0.8305043	4.9178099999999996e-05
trees_500_leaves_64	0.7448484	4.9178099999999996e-05
trees_500_leaves_64	0.6800135	4.9178099999999996e-05
trees_500_leaves_64	0.7997686	4.9178099999999996e-05
trees_500_leaves_64	0.4496987	4.9178099999999996e-05
trees_500_leaves_64	0.21840744	4.9178099999999996e-05
trees_500_leaves_64	0.21186648	4.9178099999999996e-05
trees_500_leaves_64	0.48625448	4.9178099999999996e-05
trees_500_leaves_64	0.47180387	4.9178099999999996e-05
trees_500_leaves_64	0.5911527	4.9178099999999996e-05
trees_500_leaves_64	0.72471714	4.9178099999999996e-05
trees_500_leaves_64	0.5389689	4.9178099999999996e-05
trees_500_leaves_64	0.50542873	4.9178099999999996e-05
trees_500_leaves_64	0.65841126	4.9178099999999996e-05
trees_500_leaves_64	0.51538587	4.9178099999999996e-05
trees_500_leaves_64	0.6308446	4.9178099999999996e-05
trees_500_leaves_64	0.79958785	4.9178099999999996e-05
trees_500_leaves_64	0.25219125	4.9178099999999996e-05
trees_500_leaves_64	0.5434906	4.9178099999999996e-05
trees_500_leaves_64	0.76457083	4.9178099999999996e-05
trees_500_leaves_64	0.7456857	4.9178099999999996e-05
trees_500_leaves_64	0.3868528	4.9178099999999996e-05
trees_500_leaves_64	0.56450397	4.9178099999999996e-05
trees_500_leaves_64	0.14804097	4.9178099999999996e-05
trees_500_leaves_64	0.23118691	4.9178099999999996e-05
trees_500_leaves_64	0.8129819	4.9178099999999996e-05
trees_500_leaves_64	0.7410832	4.9178099999999996e-05
trees_500_leaves_64	0.5956743	4.9178099999999996e-05
