model	ndcg@10	time_per_doc
trees_200_leaves_32	0.34046596	8.36945e-06
trees_200_leaves_32	0.80386543	8.36945e-06
trees_200_leaves_32	0.69667435	8.36945e-06
trees_200_leaves_32	0.8291486	8.36945e-06
trees_200_leaves_32	0.888324	8.36945e-06
trees_200_leaves_32	0.7547661	8.36945e-06
trees_200_leaves_32	0.6045741	8.36945e-06
trees_200_leaves_32	0.47021624	8.36945e-06
trees_200_leaves_32	0.31634203	8.36945e-06
trees_200_leaves_32	0.45014173	8.36945e-06
trees_200_leaves_32	0.31766975	8.36945e-06
trees_200_leaves_32	0.7468617	8.36945e-06
trees_200_leaves_32	0.62368006	8.36945e-06
trees_200_leaves_32	0.54332966	8.36945e-06
trees_200_leaves_32	0.2885765	8.36945e-06
trees_200_leaves_32	0.4329453	8.36945e-06
trees_200_leaves_32	0.47266778	8.36945e-06
trees_200_leaves_32	0.27215335	8.36945e-06
trees_200_leaves_32	0.27339453	8.36945e-06
trees_200_leaves_32	0.39129534	8.36945e-06
trees_200_leaves_32	0.6674747	8.36945e-06
trees_200_leaves_32	0.6243984	8.36945e-06
trees_200_leaves_32	0.6498477	8.36945e-06
trees_200_leaves_32	0.31330422	8.36945e-06
trees_200_leaves_32	0.4009799	8.36945e-06
trees_200_leaves_32	0.5379882	8.36945e-06
trees_200_leaves_32	0.5396384	8.36945e-06
trees_200_leaves_32	0.70835805	8.36945e-06
trees_200_leaves_32	0.48923236	8.36945e-06
trees_200_leaves_32	0.3406993	8.36945e-06
trees_200_leaves_32	0.7746772	8.36945e-06
trees_200_leaves_32	0.4944873	8.36945e-06
trees_200_leaves_32	0.40043584	8.36945e-06
trees_200_leaves_32	0.24003291	8.36945e-06
trees_200_leaves_32	0.6185192	8.36945e-06
trees_200_leaves_32	0.47455293	8.36945e-06
trees_200_leaves_32	0.8246978	8.36945e-06
trees_200_leaves_32	0.7416418	8.36945e-06
trees_200_leaves_32	0.532907	8.36945e-06
trees_200_leaves_32	0.7191008	8.36945e-06
trees_200_leaves_32	0.46204904	8.36945e-06
trees_200_leaves_32	0.23719771	8.36945e-06
trees_200_leaves_32	0.08481246	8.36945e-06
trees_200_leaves_32	0.4163133	8.36945e-06
trees_200_leaves_32	0.47660422	8.36945e-06
trees_200_leaves_32	0.5719713	8.36945e-06
trees_200_leaves_32	0.7154346	8.36945e-06
trees_200_leaves_32	0.6671975	8.36945e-06
trees_200_leaves_32	0.4509188	8.36945e-06
trees_200_leaves_32	0.7138717	8.36945e-06
trees_200_leaves_32	0.50276613	8.36945e-06
trees_200_leaves_32	0.6501877	8.36945e-06
trees_200_leaves_32	0.7961405	8.36945e-06
trees_200_leaves_32	0.26392627	8.36945e-06
trees_200_leaves_32	0.52781975	8.36945e-06
trees_200_leaves_32	0.7524695	8.36945e-06
trees_200_leaves_32	0.6943183	8.36945e-06
trees_200_leaves_32	0.43067655	8.36945e-06
trees_200_leaves_32	0.6118461	8.36945e-06
trees_200_leaves_32	0.0	8.36945e-06
trees_200_leaves_32	0.1977157	8.36945e-06
trees_200_leaves_32	0.8152486	8.36945e-06
trees_200_leaves_32	0.7438418	8.36945e-06
trees_200_leaves_32	0.57689136	8.36945e-06
trees_200_leaves_32	0.42495665	8.36945e-06
trees_200_leaves_32	0.653577	8.36945e-06
trees_200_leaves_32	0.69823056	8.36945e-06
trees_200_leaves_32	0.43271106	8.36945e-06
trees_200_leaves_32	0.52040523	8.36945e-06
trees_200_leaves_32	0.35763192	8.36945e-06
trees_200_leaves_32	0.4131279	8.36945e-06
trees_200_leaves_32	0.5996127	8.36945e-06
trees_200_leaves_32	0.33626965	8.36945e-06
trees_200_leaves_32	0.64728594	8.36945e-06
trees_200_leaves_32	0.8131768	8.36945e-06
trees_200_leaves_32	0.4418687	8.36945e-06
trees_200_leaves_32	0.65361494	8.36945e-06
trees_200_leaves_32	0.4140808	8.36945e-06
trees_200_leaves_32	0.32720897	8.36945e-06
trees_200_leaves_32	0.43467823	8.36945e-06
trees_200_leaves_32	0.80500287	8.36945e-06
trees_200_leaves_32	0.29070222	8.36945e-06
trees_200_leaves_32	0.47574562	8.36945e-06
trees_200_leaves_32	0.09204979	8.36945e-06
trees_200_leaves_32	0.22952925	8.36945e-06
trees_200_leaves_32	0.83390325	8.36945e-06
trees_200_leaves_32	0.94532955	8.36945e-06
trees_200_leaves_32	0.5331677	8.36945e-06
trees_200_leaves_32	0.0	8.36945e-06
trees_200_leaves_32	0.765344	8.36945e-06
trees_200_leaves_32	0.54567146	8.36945e-06
trees_200_leaves_32	0.6535588	8.36945e-06
trees_200_leaves_32	0.54374844	8.36945e-06
trees_200_leaves_32	0.13394658	8.36945e-06
trees_200_leaves_32	0.57929504	8.36945e-06
trees_200_leaves_32	0.26336458	8.36945e-06
trees_200_leaves_32	0.59391934	8.36945e-06
trees_200_leaves_32	0.34854102	8.36945e-06
trees_200_leaves_32	0.12827314	8.36945e-06
trees_200_leaves_32	0.34975675	8.36945e-06
trees_200_leaves_32	0.18388592	8.36945e-06
trees_200_leaves_32	0.65354204	8.36945e-06
trees_200_leaves_32	0.5136146	8.36945e-06
trees_200_leaves_32	0.43172863	8.36945e-06
trees_200_leaves_32	0.3451943	8.36945e-06
trees_200_leaves_32	0.7132459	8.36945e-06
trees_200_leaves_32	0.38119614	8.36945e-06
trees_200_leaves_32	0.15925603	8.36945e-06
trees_200_leaves_32	0.45582414	8.36945e-06
trees_200_leaves_32	0.67006886	8.36945e-06
trees_200_leaves_32	0.42120644	8.36945e-06
trees_200_leaves_32	0.31054947	8.36945e-06
trees_200_leaves_32	0.41985774	8.36945e-06
trees_200_leaves_32	0.6639421	8.36945e-06
trees_200_leaves_32	0.78510344	8.36945e-06
trees_200_leaves_32	0.28360847	8.36945e-06
trees_200_leaves_32	0.567937	8.36945e-06
trees_200_leaves_32	0.20428374	8.36945e-06
trees_200_leaves_32	0.51898444	8.36945e-06
trees_200_leaves_32	0.41569453	8.36945e-06
trees_200_leaves_32	0.49032876	8.36945e-06
trees_200_leaves_32	0.34925026	8.36945e-06
trees_200_leaves_32	0.7170043	8.36945e-06
trees_200_leaves_32	0.3141382	8.36945e-06
trees_200_leaves_32	0.8845422	8.36945e-06
trees_200_leaves_32	0.43793607	8.36945e-06
trees_200_leaves_32	0.5851182	8.36945e-06
trees_200_leaves_32	0.3280067	8.36945e-06
trees_200_leaves_32	0.461191	8.36945e-06
trees_200_leaves_32	0.6196154	8.36945e-06
trees_200_leaves_32	0.5058613	8.36945e-06
trees_200_leaves_32	0.54517484	8.36945e-06
trees_200_leaves_32	0.72438437	8.36945e-06
trees_200_leaves_32	0.50968784	8.36945e-06
trees_200_leaves_32	0.7358604	8.36945e-06
trees_200_leaves_32	0.51008296	8.36945e-06
trees_200_leaves_32	0.4911494	8.36945e-06
trees_200_leaves_32	0.8626895	8.36945e-06
trees_200_leaves_32	0.44630948	8.36945e-06
trees_200_leaves_32	0.6590312	8.36945e-06
trees_200_leaves_32	0.4820262	8.36945e-06
trees_200_leaves_32	0.9302254	8.36945e-06
trees_200_leaves_32	0.34362784	8.36945e-06
trees_200_leaves_32	0.0	8.36945e-06
trees_200_leaves_32	0.4440012	8.36945e-06
trees_200_leaves_32	0.3650059	8.36945e-06
trees_200_leaves_32	0.35841683	8.36945e-06
trees_200_leaves_32	1.0	8.36945e-06
trees_200_leaves_32	0.7257873	8.36945e-06
trees_200_leaves_32	0.51727307	8.36945e-06
trees_200_leaves_32	0.5064918	8.36945e-06
trees_200_leaves_32	0.21339513	8.36945e-06
trees_200_leaves_32	0.6382572	8.36945e-06
trees_200_leaves_32	0.68867713	8.36945e-06
trees_200_leaves_32	0.45948732	8.36945e-06
trees_200_leaves_32	0.6658429	8.36945e-06
trees_200_leaves_32	0.6064019	8.36945e-06
trees_200_leaves_32	0.85200423	8.36945e-06
trees_200_leaves_32	0.3572015	8.36945e-06
trees_200_leaves_32	0.6614849	8.36945e-06
trees_200_leaves_32	0.9438938	8.36945e-06
trees_200_leaves_32	0.81216043	8.36945e-06
trees_200_leaves_32	0.10699313	8.36945e-06
trees_200_leaves_32	0.5105253	8.36945e-06
trees_200_leaves_32	0.83559865	8.36945e-06
trees_200_leaves_32	0.47070998	8.36945e-06
trees_200_leaves_32	0.494061	8.36945e-06
trees_200_leaves_32	0.65066534	8.36945e-06
trees_200_leaves_32	0.5361512	8.36945e-06
trees_200_leaves_32	0.27134058	8.36945e-06
trees_200_leaves_32	0.93608713	8.36945e-06
trees_200_leaves_32	0.5192625	8.36945e-06
trees_200_leaves_32	0.76975113	8.36945e-06
trees_200_leaves_32	0.25718933	8.36945e-06
trees_200_leaves_32	0.63370377	8.36945e-06
trees_200_leaves_32	0.5855355	8.36945e-06
trees_200_leaves_32	0.1619738	8.36945e-06
trees_200_leaves_32	0.77269715	8.36945e-06
trees_200_leaves_32	0.38207614	8.36945e-06
trees_200_leaves_32	0.61911273	8.36945e-06
trees_200_leaves_32	0.47871506	8.36945e-06
trees_200_leaves_32	0.68482125	8.36945e-06
trees_200_leaves_32	0.19095896	8.36945e-06
trees_200_leaves_32	0.77454567	8.36945e-06
trees_200_leaves_32	0.23921093	8.36945e-06
trees_200_leaves_32	0.62837327	8.36945e-06
trees_200_leaves_32	0.58547	8.36945e-06
trees_200_leaves_32	0.31807855	8.36945e-06
trees_200_leaves_32	0.43164328	8.36945e-06
trees_200_leaves_32	0.03705317	8.36945e-06
trees_200_leaves_32	0.6059848	8.36945e-06
trees_200_leaves_32	0.6630819	8.36945e-06
trees_200_leaves_32	0.6949543	8.36945e-06
trees_200_leaves_32	0.92198455	8.36945e-06
trees_200_leaves_32	0.5058381	8.36945e-06
trees_200_leaves_32	0.50636756	8.36945e-06
trees_200_leaves_32	0.5614674	8.36945e-06
trees_200_leaves_32	0.5366886	8.36945e-06
trees_200_leaves_32	0.30507153	8.36945e-06
trees_200_leaves_32	0.5343124	8.36945e-06
trees_200_leaves_32	0.32107437	8.36945e-06
trees_200_leaves_32	0.2601918	8.36945e-06
trees_200_leaves_32	0.817496	8.36945e-06
trees_200_leaves_32	0.54876333	8.36945e-06
trees_200_leaves_32	0.26958215	8.36945e-06
trees_200_leaves_32	0.51267445	8.36945e-06
trees_200_leaves_32	0.7936567	8.36945e-06
trees_200_leaves_32	0.4319332	8.36945e-06
trees_200_leaves_32	0.29017922	8.36945e-06
trees_200_leaves_32	0.0	8.36945e-06
trees_200_leaves_32	0.69049925	8.36945e-06
trees_200_leaves_32	0.47008294	8.36945e-06
trees_200_leaves_32	0.9871451	8.36945e-06
trees_200_leaves_32	0.47742212	8.36945e-06
