model	ndcg@10	time_per_doc
trees_150_leaves_32	0.43816066	6.7979699999999996e-06
trees_150_leaves_32	0.8213483	6.7979699999999996e-06
trees_150_leaves_32	0.6303353	6.7979699999999996e-06
trees_150_leaves_32	0.60892504	6.7979699999999996e-06
trees_150_leaves_32	0.8900595	6.7979699999999996e-06
trees_150_leaves_32	0.71256864	6.7979699999999996e-06
trees_150_leaves_32	0.5941654	6.7979699999999996e-06
trees_150_leaves_32	0.5774848	6.7979699999999996e-06
trees_150_leaves_32	0.2212742	6.7979699999999996e-06
trees_150_leaves_32	0.51062137	6.7979699999999996e-06
trees_150_leaves_32	0.33030882	6.7979699999999996e-06
trees_150_leaves_32	0.7187607	6.7979699999999996e-06
trees_150_leaves_32	0.5887507	6.7979699999999996e-06
trees_150_leaves_32	0.4123749	6.7979699999999996e-06
trees_150_leaves_32	0.30592853	6.7979699999999996e-06
trees_150_leaves_32	0.46707487	6.7979699999999996e-06
trees_150_leaves_32	0.5447915	6.7979699999999996e-06
trees_150_leaves_32	0.27215335	6.7979699999999996e-06
trees_150_leaves_32	0.3126922	6.7979699999999996e-06
trees_150_leaves_32	0.4335677	6.7979699999999996e-06
trees_150_leaves_32	0.77956605	6.7979699999999996e-06
trees_150_leaves_32	0.65118754	6.7979699999999996e-06
trees_150_leaves_32	0.6263939	6.7979699999999996e-06
trees_150_leaves_32	0.32750276	6.7979699999999996e-06
trees_150_leaves_32	0.5077932	6.7979699999999996e-06
trees_150_leaves_32	0.52588385	6.7979699999999996e-06
trees_150_leaves_32	0.57498074	6.7979699999999996e-06
trees_150_leaves_32	0.7250087	6.7979699999999996e-06
trees_150_leaves_32	0.44604537	6.7979699999999996e-06
trees_150_leaves_32	0.21495733	6.7979699999999996e-06
trees_150_leaves_32	0.73675996	6.7979699999999996e-06
trees_150_leaves_32	0.45882916	6.7979699999999996e-06
trees_150_leaves_32	0.40775487	6.7979699999999996e-06
trees_150_leaves_32	0.24317761	6.7979699999999996e-06
trees_150_leaves_32	0.6185192	6.7979699999999996e-06
trees_150_leaves_32	0.505013	6.7979699999999996e-06
trees_150_leaves_32	0.8357141	6.7979699999999996e-06
trees_150_leaves_32	0.74317473	6.7979699999999996e-06
trees_150_leaves_32	0.5305157	6.7979699999999996e-06
trees_150_leaves_32	0.7189364	6.7979699999999996e-06
trees_150_leaves_32	0.42604122	6.7979699999999996e-06
trees_150_leaves_32	0.23719771	6.7979699999999996e-06
trees_150_leaves_32	0.18789066	6.7979699999999996e-06
trees_150_leaves_32	0.43652278	6.7979699999999996e-06
trees_150_leaves_32	0.49205226	6.7979699999999996e-06
trees_150_leaves_32	0.49924755	6.7979699999999996e-06
trees_150_leaves_32	0.6970936	6.7979699999999996e-06
trees_150_leaves_32	0.8698332	6.7979699999999996e-06
trees_150_leaves_32	0.48994052	6.7979699999999996e-06
trees_150_leaves_32	0.55588955	6.7979699999999996e-06
trees_150_leaves_32	0.5402887	6.7979699999999996e-06
trees_150_leaves_32	0.65237874	6.7979699999999996e-06
trees_150_leaves_32	0.7938695	6.7979699999999996e-06
trees_150_leaves_32	0.28241467	6.7979699999999996e-06
trees_150_leaves_32	0.52301913	6.7979699999999996e-06
trees_150_leaves_32	0.8010066	6.7979699999999996e-06
trees_150_leaves_32	0.697752	6.7979699999999996e-06
trees_150_leaves_32	0.3562072	6.7979699999999996e-06
trees_150_leaves_32	0.5368065	6.7979699999999996e-06
trees_150_leaves_32	0.0	6.7979699999999996e-06
trees_150_leaves_32	0.17117608	6.7979699999999996e-06
trees_150_leaves_32	0.8140813	6.7979699999999996e-06
trees_150_leaves_32	0.77417946	6.7979699999999996e-06
trees_150_leaves_32	0.52597106	6.7979699999999996e-06
trees_150_leaves_32	0.4631758	6.7979699999999996e-06
trees_150_leaves_32	0.6365179	6.7979699999999996e-06
trees_150_leaves_32	0.723554	6.7979699999999996e-06
trees_150_leaves_32	0.41425735	6.7979699999999996e-06
trees_150_leaves_32	0.52282876	6.7979699999999996e-06
