model	ndcg@10	time_per_doc
trees_150_leaves_8	0.27463272	2.57001e-06
trees_150_leaves_8	0.7855221	2.57001e-06
trees_150_leaves_8	0.6814118	2.57001e-06
trees_150_leaves_8	0.79875344	2.57001e-06
trees_150_leaves_8	0.8783281	2.57001e-06
trees_150_leaves_8	0.6633562	2.57001e-06
trees_150_leaves_8	0.6016901	2.57001e-06
trees_150_leaves_8	0.4948606	2.57001e-06
trees_150_leaves_8	0.49550933	2.57001e-06
trees_150_leaves_8	0.46929863	2.57001e-06
trees_150_leaves_8	0.3288814	2.57001e-06
trees_150_leaves_8	0.73073816	2.57001e-06
trees_150_leaves_8	0.5548269	2.57001e-06
trees_150_leaves_8	0.586531	2.57001e-06
trees_150_leaves_8	0.22846024	2.57001e-06
trees_150_leaves_8	0.45273283	2.57001e-06
trees_150_leaves_8	0.4285364	2.57001e-06
trees_150_leaves_8	0.26106843	2.57001e-06
trees_150_leaves_8	0.18632826	2.57001e-06
trees_150_leaves_8	0.43369025	2.57001e-06
trees_150_leaves_8	0.6022841	2.57001e-06
trees_150_leaves_8	0.6425613	2.57001e-06
trees_150_leaves_8	0.6134937	2.57001e-06
trees_150_leaves_8	0.33739164	2.57001e-06
trees_150_leaves_8	0.37910298	2.57001e-06
trees_150_leaves_8	0.5322162	2.57001e-06
trees_150_leaves_8	0.43901232	2.57001e-06
trees_150_leaves_8	0.65897393	2.57001e-06
trees_150_leaves_8	0.47549492	2.57001e-06
trees_150_leaves_8	0.13180047	2.57001e-06
trees_150_leaves_8	0.73675996	2.57001e-06
trees_150_leaves_8	0.51658994	2.57001e-06
trees_150_leaves_8	0.45310035	2.57001e-06
trees_150_leaves_8	0.20876901	2.57001e-06
trees_150_leaves_8	0.6577279	2.57001e-06
trees_150_leaves_8	0.5321137	2.57001e-06
trees_150_leaves_8	0.81953484	2.57001e-06
trees_150_leaves_8	0.7922869	2.57001e-06
trees_150_leaves_8	0.6620732	2.57001e-06
trees_150_leaves_8	0.71708703	2.57001e-06
trees_150_leaves_8	0.5770106	2.57001e-06
trees_150_leaves_8	0.3065736	2.57001e-06
trees_150_leaves_8	0.19289269	2.57001e-06
trees_150_leaves_8	0.45752004	2.57001e-06
trees_150_leaves_8	0.54451156	2.57001e-06
trees_150_leaves_8	0.55681854	2.57001e-06
trees_150_leaves_8	0.68219054	2.57001e-06
trees_150_leaves_8	0.66981506	2.57001e-06
trees_150_leaves_8	0.33856124	2.57001e-06
trees_150_leaves_8	0.47785246	2.57001e-06
trees_150_leaves_8	0.4966635	2.57001e-06
trees_150_leaves_8	0.64075416	2.57001e-06
trees_150_leaves_8	0.635196	2.57001e-06
trees_150_leaves_8	0.23811716	2.57001e-06
trees_150_leaves_8	0.5321721	2.57001e-06
trees_150_leaves_8	0.7638364	2.57001e-06
trees_150_leaves_8	0.695794	2.57001e-06
trees_150_leaves_8	0.43067655	2.57001e-06
trees_150_leaves_8	0.60193545	2.57001e-06
trees_150_leaves_8	0.23463936	2.57001e-06
trees_150_leaves_8	0.33339375	2.57001e-06
trees_150_leaves_8	0.8152486	2.57001e-06
trees_150_leaves_8	0.65873647	2.57001e-06
trees_150_leaves_8	0.5923326	2.57001e-06
